model_type	run_id	num_train	batch_size	num_updates	method	dataset	accuracy	puzzle_id	correct	sample_correct	house_type	house_index	cell_index	digit_set
rrn	0	500	100	1930	top	valid	1	0	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	1	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	top	valid	1	3	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	4	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	0	500	100	1930	top	valid	1	5	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	6	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	7	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	8	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	9	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	10	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	0	500	100	1930	top	valid	1	11	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	12	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	13	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	top	valid	1	14	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	15	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	17	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	18	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	19	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	20	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	0	500	100	1930	top	valid	1	21	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	22	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	23	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	24	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	top	valid	1	25	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	26	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
rrn	0	500	100	1930	top	valid	1	27	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	28	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	top	valid	1	29	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	30	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	31	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	32	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	top	valid	1	33	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	34	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	35	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	36	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	top	valid	1	37	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	0	500	100	1930	top	valid	1	38	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	0	500	100	1930	top	valid	1	39	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	40	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	41	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	42	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	43	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	44	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	45	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	46	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	47	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	48	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	49	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	top	valid	1	50	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	51	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	52	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	53	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	top	valid	1	54	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	55	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	0	500	100	1930	top	valid	1	56	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	57	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	58	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	59	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	top	valid	1	60	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	61	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	top	valid	1	62	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	top	valid	1	63	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	0	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	1	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	3	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	4	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	5	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	6	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	7	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	8	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	9	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	10	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	11	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	12	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	13	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	14	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	15	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	17	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	18	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	19	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	20	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	21	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	22	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	23	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	24	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	25	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	26	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	27	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	28	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	29	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	30	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	31	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	32	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	33	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	34	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	35	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	36	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	37	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	38	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	39	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	40	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	41	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	42	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	43	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	44	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	45	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	46	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	47	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	48	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	49	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	50	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	51	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	52	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	53	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	54	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	55	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	0	500	100	1930	sample	valid	1	56	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	57	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	58	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	59	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	0	500	100	1930	sample	valid	1	60	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	61	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	0	500	100	1930	sample	valid	1	62	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	0	500	100	1930	sample	valid	1	63	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	0	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	2	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	3	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	3	500	100	2040	top	valid	1	4	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	5	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	6	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	7	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	8	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	top	valid	1	9	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	10	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	11	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	12	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	top	valid	1	13	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	14	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	3	500	100	2040	top	valid	1	15	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	16	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	3	500	100	2040	top	valid	1	17	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	18	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	top	valid	1	19	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	20	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	3	500	100	2040	top	valid	1	21	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	22	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	top	valid	1	23	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	24	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	25	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	26	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	27	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	28	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	29	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	30	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	31	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	32	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	33	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	34	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	35	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	top	valid	1	36	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	37	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	38	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	39	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	top	valid	1	40	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	3	500	100	2040	top	valid	1	41	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	42	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	43	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	44	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	3	500	100	2040	top	valid	1	45	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	46	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	47	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	48	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	top	valid	1	49	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	50	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	51	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	52	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	top	valid	1	53	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	54	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	55	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	56	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	57	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	58	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	top	valid	1	59	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	3	500	100	2040	top	valid	1	60	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	61	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	top	valid	1	62	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	top	valid	1	63	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	0	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	2	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	3	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	4	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	5	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	6	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	7	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	8	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	9	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	10	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	11	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	12	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	13	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	14	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	15	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	16	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	17	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	18	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	19	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	20	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	21	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	22	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	23	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	24	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	25	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	26	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	27	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	28	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	29	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	30	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	31	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	32	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	33	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	34	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	35	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	36	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	37	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	38	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	39	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	40	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	41	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	42	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	43	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	44	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	45	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	46	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	47	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	48	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	49	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	50	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	51	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	52	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	53	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	54	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	55	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	56	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	57	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	58	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	3	500	100	2040	sample	valid	1	59	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	3	500	100	2040	sample	valid	1	60	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	61	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	3	500	100	2040	sample	valid	1	62	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	3	500	100	2040	sample	valid	1	63	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	0	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	top	valid	1	2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	2	500	100	1970	top	valid	1	3	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	top	valid	1	4	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	5	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	6	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	7	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	2	500	100	1970	top	valid	1	8	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
